gender,SeniorCitizen,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card__automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
0,0,0,0.1388888888888889,1,1,0.6163428001993025,0.09545349642280176,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,0.29166666666666663,1,1,0.5052316890881914,0.16800715439649205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.1111111111111111,1,1,0.011459890383657217,0.016426263558735287,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,0.3055555555555555,1,0,0.5640259093173892,0.1794541887837526,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.40277777777777773,1,0,0.014449427005480853,0.06395684283406416,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0.625,1,0,0.565520677628301,0.39944034156473573,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0.013888888888888888,1,0,0.5216741405082213,0.005994691899376876,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0.611111111111111,1,0,0.7050323866467365,0.4583371797830602,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0,0,0.05555555555555555,0,1,0.3004484304932735,0.021024694207246713,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0.15277777777777776,1,1,0.6053811659192826,0.09334179552273253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,1.0,1,0,0.7334329845540608,0.7632067851373182,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,0.5,1,1,0.45142002989536634,0.2503692591737826,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,1,0,0.5416666666666666,1,1,0.8694569008470355,0.49226863604892684,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.4861111111111111,1,1,0.017937219730941728,0.07680590814678052,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,0,0.20833333333333331,1,1,0.7782760338814151,0.15848719132240943,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.09722222222222221,1,1,0.5216741405082213,0.04984998846065083,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0.2222222222222222,1,1,0.7693074240159442,0.17734248788368337,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0.4583333333333333,1,1,0.5416043846537121,0.2802504038772213,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,1.0,0,1,0.35675137020428505,0.4521867066697438,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,1,1.0,1,0,0.07125062282012959,0.2133510270020771,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0.9722222222222222,1,1,0.8305929247633285,0.8135818139856913,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0.15277777777777776,1,1,0.020428500249128068,0.025213477959843068,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,0,0.8472222222222222,1,1,0.7782760338814151,0.6525386568197553,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0.013888888888888888,1,1,0.31141006477329347,0.003559889222247865,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0.16666666666666666,1,1,0.5799701046337817,0.10087699053773368,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0.7777777777777777,1,1,0.8111609367214748,0.6342776367412878,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0.7777777777777777,1,1,0.5824613851519681,0.49122432494807294,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0.9027777777777777,1,0,0.0807174887892377,0.19383221786291255,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.08333333333333333,1,0,0.012456402590931753,0.011314331871682438,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0.4583333333333333,1,1,0.260587942202292,0.16660512347103623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.5277777777777778,1,1,0.7045341305430991,0.3834756519732287,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
0,0,1,0.5555555555555556,1,1,0.06377678126557054,0.11607431340872376,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0.041666666666666664,1,0,0.3662182361733931,0.016195476575121163,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0.16666666666666666,1,1,0.7732934728450424,0.12039003000230787,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.40277777777777773,1,1,0.5560538116591929,0.22783867989845374,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.7638888888888888,1,0,0.012954658694569021,0.12938495268866837,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,0.3611111111111111,1,0,0.3183856502242153,0.14620355411954766,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,0,0.013888888888888888,1,0,0.508221225710015,0.005838910685437342,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.2638888888888889,1,0,0.0219232685600399,0.045713131779367644,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0.05555555555555555,1,1,0.7608370702541106,0.04657281329333026,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,1.0,1,1,0.7578475336322871,0.7965497345949688,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
0,0,1,0.18055555555555555,1,1,0.06576980568011961,0.03619893837987538,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0.6805555555555555,1,0,0.6571998006975586,0.46625317332102467,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0.013888888888888888,1,1,0.5670154459392128,0.006519732287099007,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0.3194444444444444,1,1,0.39212755356253115,0.14586314331871683,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,0,0.5555555555555556,1,1,0.6213253612356752,0.368087929840757,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0.75,0,0,0.11958146487294471,0.18492384029540734,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.9444444444444444,0,1,0.2142501245640259,0.32051119316870524,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0.40277777777777773,1,0,0.015944195316392656,0.06698592199399954,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,0,0.125,1,1,0.8181365221723967,0.10383106392799447,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,1.0,1,1,0.06576980568011961,0.205833141010847,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0.5972222222222222,1,1,0.5660189337319383,0.366928225248096,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.6388888888888888,1,1,0.7698056801195816,0.5360489268405262,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,1,0,0.4305555555555555,1,1,0.5530642750373693,0.25367528271405493,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0.41666666666666663,1,1,0.8699551569506728,0.36498961458573737,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,0,0,0.041666666666666664,1,0,0.7204783258594919,0.02525386568197554,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0.9166666666666666,1,0,0.9706028898854012,0.9143030233094853,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0.7777777777777777,1,0,0.06477329347284505,0.15176552042464805,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0.3055555555555555,1,1,0.6552067762830096,0.208071774751904,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0.06944444444444445,1,0,0.6013951170901845,0.04702861758596816,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0.15277777777777776,0,1,0.11160936721474843,0.03780867759058389,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.1111111111111111,1,1,0.5151968111609367,0.06145280406185091,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0.013888888888888888,1,1,0.5166915794718486,0.005936995153473345,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.013888888888888888,1,0,0.5984055804683608,0.006883221786291254,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0.7916666666666666,1,1,0.5176880916791231,0.4737883683360258,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,1,0,0.013888888888888888,1,1,0.5067264573991032,0.0058216016616662826,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.4722222222222222,1,1,0.755854509217738,0.36911493191783984,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
